375 1539 1049.8556175963 0.9796 825 1354.0387952473 0.9538 5045 1266.9388362660 0.0000 1501 1187.4949528755 0.9790 776 1461.5049390723 0.9551 2451 1055.2162531742 0.9876 2291 1548.6453890207 0.9952
380 1560 1049.8556175963 0.9796 836 1353.1215493337 0.9544 5115 1266.9388362660 0.0000 1523 1187.4949528755 0.9790 787 1461.5049390723 0.9551 2483 1055.2162531742 0.9876 2321 1548.6453890207 0.9952
385 1581 1049.8556175963 0.9796 847 1351.9677727668 0.9552 5184 1266.9388362660 0.0000 1543 1187.4949528755 0.9790 797 1461.5049390723 0.9551 2508 1055.2162531742 0.9876 2352 1548.6453890207 0.9952
390 1601 1049.8556175963 0.9796 858 1351.9677727668 0.9552 5254 1266.9388362660 0.0000 1565 1187.4949528755 0.9790 807 1461.5049390723 0.9551 2540 1055.2162531742 0.9876 2382 1548.5614243368 0.9952
395 1623 1049.8556175963 0.9796 869 1351.9677727668 0.9552 5322 1266.9388362660 0.0000 1586 1187.4949528755 0.9790 818 1461.5049390723 0.9551 2572 1055.2162531742 0.9876 2413 1548.5614243368 0.9952
400 1643 1049.8556175963 0.9796 880 1351.9129730724 0.9553 5390 1266.9388362660 0.0000 1606 1187.4949528755 0.9790 829 1461.5049390723 0.9551 2604 1055.2162531742 0.9876 2444 1548.5614243368 0.9952
405 1664 1049.8556175963 0.9796 891 1351.9129730724 0.9553 5459 1266.9388362660 0.0000 1628 1187.4949528755 0.9790 839 1461.5049390723 0.9551 2635 1055.2162531742 0.9876 2475 1548.5614243368 0.9952
410 1685 1049.8556175963 0.9796 902 1351.8498418010 0.9553 5528 1266.9388362660 0.0000 1649 1187.4949528755 0.9790 849 1461.5049390723 0.9551 2667 1055.2162531742 0.9876 2506 1548.5614243368 0.9952
415 1706 1049.8556175963 0.9796 913 1351.8498418010 0.9553 5597 1266.9388362660 0.0000 1670 1187.4949528755 0.9790 858 1461.5049390723 0.9551 2698 1055.2162531742 0.9876 2536 1548.5614243368 0.9952
420 1726 1049.8556175963 0.9796 924 1351.8498418010 0.9553 5665 1266.9388362660 0.0000 1691 1187.4949528755 0.9790 868 1461.5049390723 0.9551 2729 1055.2162531742 0.9876 2567 1548.5614243368 0.9952
425 1747 1049.8285229831 0.9796 935 1351.8498418010 0.9553 5732 1266.9388362660 0.0000 1712 1187.4949528755 0.9790 879 1461.5049390723 0.9551 2761 1055.2162531742 0.9876 2598 1548.5614243368 0.9952
430 1768 1049.7809475102 0.9797 946 1351.7561008034 0.9554 5802 1266.9388362660 0.0000 1734 1187.4949528755 0.9790 890 1461.5049390723 0.9551 2792 1055.2162531742 0.9876 2629 1548.5614243368 0.9952
435 1789 1049.7809475102 0.9797 957 1351.7561008034 0.9554 5870 1266.9388362660 0.0000 1755 1187.4949528755 0.9790 900 1461.5049390723 0.9551 2824 1055.2162531742 0.9876 2660 1548.5614243368 0.9952
440 1809 1049.7809475102 0.9797 968 1351.6512155940 0.9555 5940 1266.9388362660 0.0000 1777 1187.4949528755 0.9790 911 1461.5049390723 0.9551 2856 1055.2162531742 0.9876 2691 1548.5614243368 0.9952
445 1830 1049.7809475102 0.9797 979 1351.6512155940 0.9555 6007 1266.9388362660 0.0000 1799 1187.4949528755 0.9790 921 1461.5049390723 0.9551 2888 1055.2162531742 0.9876 2722 1548.5614243368 0.9952
450 1851 1049.7809475102 0.9797 990 1351.6512155940 0.9555 6075 1266.9388362660 0.0000 1820 1187.4949528755 0.9790 932 1461.5049390723 0.9551 2919 1055.2162531742 0.9876 2752 1548.5614243368 0.9952
455 1872 1049.7809475102 0.9797 1001 1350.7779737799 0.9561 6142 1266.9388362660 0.0000 1841 1187.4949528755 0.9790 942 1461.5049390723 0.9551 2952 1055.2162531742 0.9876 2783 1548.5614243368 0.9952
460 1891 1049.7809475102 0.9797 1012 1350.7779737799 0.9561 6210 1266.9388362660 0.0000 1862 1187.4949528755 0.9790 952 1461.5049390723 0.9551 2983 1055.2162531742 0.9876 2814 1548.5614243368 0.9952
465 1912 1049.7809475102 0.9797 1024 1350.7779737799 0.9561 6277 1266.9388362660 0.0000 1884 1187.4949528755 0.9790 963 1461.5049390723 0.9551 3015 1055.2162531742 0.9876 2846 1548.5614243368 0.9952
470 1932 1049.7809475102 0.9797 1035 1350.7779737799 0.9561 6344 1266.9388362660 0.0000 1905 1187.4949528755 0.9790 973 1461.5049390723 0.9551 3046 1055.2162531742 0.9876 2878 1548.5614243368 0.9952
475 1953 1049.7809475102 0.9797 1046 1350.7779737799 0.9561 6409 1266.9388362660 0.0000 1927 1187.4949528755 0.9790 984 1461.5049390723 0.9551 3078 1055.2162531742 0.9876 2909 1548.5614243368 0.9952
480 1973 1049.7809475102 0.9797 1057 1350.7779737799 0.9561 6477 1266.9388362660 0.0000 1948 1187.4949528755 0.9790 994 1461.5049390723 0.9551 3109 1055.2162531742 0.9876 2940 1548.5614243368 0.9952
485 1994 1049.7809475102 0.9797 1068 1350.7779737799 0.9561 6543 1266.9388362660 0.0000 1970 1187.4949528755 0.9790 1004 1461.5049390723 0.9551 3140 1055.2162531742 0.9876 2971 1548.5614243368 0.9952
490 2015 1049.7809475102 0.9797 1079 1350.7779737799 0.9561 6610 1266.9388362660 0.0000 1991 1187.4949528755 0.9790 1014 1461.5049390723 0.9551 3172 1055.2162531742 0.9876 3000 1548.5614243368 0.9952
495 2035 1049.7809475102 0.9797 1090 1350.7779737799 0.9561 6675 1266.9388362660 0.0000 2013 1187.4949528755 0.9790 1025 1461.5049390723 0.9551 3204 1055.2162531742 0.9876 3032 1548.5614243368 0.9952
500 2056 1049.7809475102 0.9797 1101 1350.7779737799 0.9561 6742 1266.9388362660 0.0000 2034 1187.4949528755 0.9790 1035 1461.5049390723 0.9551 3235 1055.2162531742 0.9876 3063 1548.5614243368 0.9952
505 2077 1049.7809475102 0.9797 1113 1350.7779737799 0.9561 6808 1266.9388362660 0.0000 2056 1187.4949528755 0.9790 1045 1461.5049390723 0.9551 3266 1055.2162531742 0.9876 3087 1548.5614243368 0.9952
510 2098 1049.7809475102 0.9797 1124 1350.7779737799 0.9561 6877 1266.9388362660 0.0000 2077 1187.4949528755 0.9790 1056 1461.5049390723 0.9551 3297 1055.2162531742 0.9876 3119 1548.5614243368 0.9952
515 2119 1049.7809475102 0.9797 1135 1350.7779737799 0.9561 6945 1266.9388362660 0.0000 2095 1187.4949528755 0.9790 1066 1461.5049390723 0.9551 3329 1055.2162531742 0.9876 3151 1548.5614243368 0.9952
520 2139 1049.7809475102 0.9797 1146 1350.7779737799 0.9561 7012 1266.9388362660 0.0000 2117 1187.4949528755 0.9790 1076 1461.5049390723 0.9551 3361 1055.2162531742 0.9876 3181 1548.5614243368 0.9952
525 2160 1049.7809475102 0.9797 1157 1350.7779737799 0.9561 7080 1266.9388362660 0.0000 2139 1187.4949528755 0.9790 1087 1461.5049390723 0.9551 3393 1055.2162531742 0.9876 3212 1548.5614243368 0.9952
530 2181 1049.7809475102 0.9797 1168 1350.7779737799 0.9561 7149 1266.9388362660 0.0000 2160 1187.4949528755 0.9790 1095 1461.5049390723 0.9551 3424 1055.2162531742 0.9876 3243 1548.5614243368 0.9952
535 2201 1049.7809475102 0.9797 1179 1350.7779737799 0.9561 7215 1266.9388362660 0.0000 2183 1187.4949528755 0.9790 1106 1461.5049390723 0.9551 3456 1055.2162531742 0.9876 3275 1548.5614243368 0.9952
540 2221 1049.7809475102 0.9797 1189 1350.7779737799 0.9561 7282 1266.9388362660 0.0000 2204 1187.4949528755 0.9790 1117 1461.5049390723 0.9551 3486 1055.2162531742 0.9876 3306 1548.5614243368 0.9952
545 2242 1049.7809475102 0.9797 1200 1350.7779737799 0.9561 7349 1266.9388362660 0.0000 2226 1187.4949528755 0.9790 1127 1461.5049390723 0.9551 3518 1055.2162531742 0.9876 3338 1548.5614243368 0.9952
550 2263 1049.7809475102 0.9797 1211 1350.7779737799 0.9561 7417 1266.9388362660 0.0000 2248 1187.4949528755 0.9790 1138 1461.5049390723 0.9551 3549 1055.2162531742 0.9876 3369 1548.5614243368 0.9952
555 2284 1049.1395685111 0.9803 1222 1350.7779737799 0.9561 7485 1266.9388362660 0.0000 2270 1187.4949528755 0.9790 1148 1461.5049390723 0.9551 3580 1055.2162531742 0.9876 3400 1548.5614243368 0.9952
560 2305 1049.1395685111 0.9803 1233 1350.7779737799 0.9561 7553 1266.9388362660 0.0000 2291 1187.4949528755 0.9790 1159 1461.5049390723 0.9551 3612 1055.2162531742 0.9876 3432 1547.7955786142 0.9957
565 2326 1048.8339578336 0.9805 1243 1350.7779737799 0.9561 7620 1266.9388362660 0.0000 2312 1187.4949528755 0.9790 1169 1461.5049390723 0.9551 3644 1055.2162531742 0.9876 3463 1547.7955786142 0.9957
570 2346 1048.8339578336 0.9805 1254 1350.7779737799 0.9561 7689 1266.9388362660 0.0000 2334 1187.4949528755 0.9790 1180 1438.8625178924 0.9701 3675 1055.2162531742 0.9876 3494 1547.7955786142 0.9957
575 2366 1046.8798312427 0.9824 1266 1350.7779737799 0.9561 7758 1266.9388362660 0.0000 2355 1187.4949528755 0.9790 1190 1438.8625178924 0.9701 3704 1055.2162531742 0.9876 3525 1547.7955786142 0.9957
580 2387 1046.8798312427 0.9824 1277 1350.7779737799 0.9561 7827 1266.9388362660 0.0000 2376 1187.4949528755 0.9790 1200 1438.8625178924 0.9701 3729 1055.2162531742 0.9876 3556 1547.7955786142 0.9957
585 2407 1046.8798312427 0.9824 1288 1350.7779737799 0.9561 7894 1266.9388362660 0.0000 2398 1187.4949528755 0.9790 1210 1436.1875702913 0.9719 3761 1055.2162531742 0.9876 3586 1547.7955786142 0.9957
590 2427 1046.8798312427 0.9824 1298 1350.7779737799 0.9561 7963 1266.9388362660 0.0000 2419 1187.4949528755 0.9790 1221 1436.1875702913 0.9719 3793 1055.2162531742 0.9876 3617 1547.7955786142 0.9957
595 2448 1046.8798312427 0.9824 1309 1350.7779737799 0.9561 8032 1266.9388362660 0.0000 2441 1187.4949528755 0.9790 1232 1436.1875702913 0.9719 3825 1055.2162531742 0.9876 3648 1547.7955786142 0.9957
600 2468 1046.8798312427 0.9824 1320 1350.7779737799 0.9561 8101 1266.9388362660 0.0000 2463 1187.4949528755 0.9790 1241 1436.1875702913 0.9719 3856 1055.2162531742 0.9876 3679 1547.7955786142 0.9957
605 2489 1046.8798312427 0.9824 1331 1350.7779737799 0.9561 8170 1266.9388362660 0.0000 2485 1187.4949528755 0.9790 1252 1436.1875702913 0.9719 3888 1055.2162531742 0.9876 3710 1547.7955786142 0.9957
610 2509 1046.8798312427 0.9824 1342 1350.7779737799 0.9561 8238 1266.9388362660 0.0000 2506 1187.4949528755 0.9790 1262 1436.1875702913 0.9719 3920 1055.2162531742 0.9876 3740 1547.7955786142 0.9957
615 2530 1046.8798312427 0.9824 1352 1350.7779737799 0.9561 8306 1266.9388362660 0.0000 2527 1187.4949528755 0.9790 1273 1436.1875702913 0.9719 3952 1055.2162531742 0.9876 3769 1547.7955786142 0.9957
620 2551 1046.8798312427 0.9824 1363 1350.7779737799 0.9561 8376 1266.9388362660 0.0000 2549 1187.4949528755 0.9790 1284 1436.1875702913 0.9719 3984 1055.2162531742 0.9876 3800 1547.7955786142 0.9957
625 2572 1046.3890931246 0.9828 1374 1350.7779737799 0.9561 8443 1266.9388362660 0.0000 2571 1187.4949528755 0.9790 1294 1436.1875702913 0.9719 4017 1055.2162531742 0.9876 3831 1547.7955786142 0.9957
